	Tue Jun 10 06:30 2014 Time and Allocation Profiling Report  (Final)

	   safe-sim +RTS -p -RTS -Iisa/code/IsaTests -Iisa/code/safelib isa/code/IsaTests/DCache_issue.asm

	total time  =        5.17 secs   (5169 ticks @ 1000 us, 1 processor)
	total alloc = 3,258,705,280 bytes  (excludes profiling overheads)

COST CENTRE                MODULE      %time %alloc

getRawReg                  Register     14.2   21.0
runOptions.(...)           Command       8.2    6.0
setRawReg                  Register      7.1    8.7
runOptions                 Command       3.9    9.5
isLive                     Register      3.2    3.1
getReg                     Register      2.6    2.4
step                       Processor     2.6    0.5
checkWriteWatchpoint       Memory        2.5    4.2
commit                     Commit        2.4    0.7
getTmuInputs               TMU           2.2    2.4
decodeInstruction          Decoder       2.0    1.2
run1                       Debugger      1.7    0.8
dbgMsgLn                   Message       1.5    2.4
runInstruction             Processor     1.4    0.6
isFieldDontCare            GroundRules   1.4    0.0
instructionSpecificInputs' TMU           1.4    0.1
pointer                    Pointer       1.4    0.9
getsProcState              Atom          1.4    0.0
tmuCheck                   TMU           1.3    0.8
updateRegisterTags         TMU           1.2    0.5
displayInstruction         Processor     1.2    1.1
runOptions.fnla            Command       1.2    4.4
fetch                      Processor     1.1    0.7
commitInstruction          Commit        1.1    0.4
handlePossiblePcForwarding Processor     1.0    1.0
getMemory                  Memory        0.9    2.0
readTP                     Register      0.5    2.0
getDebugState              Atom          0.5    1.0


                                                                                                                    individual     inherited
COST CENTRE                                      MODULE                                           no.     entries  %time %alloc   %time %alloc

           regOffset                             Register                                        2339           0    0.0    0.0     0.0    0.0
           setRawReg                             Register                                        2328          16    0.0    0.0     0.0    0.0
           setLive                               Register                                        2300          16    0.0    0.0     0.0    0.0
           setReg                                Register                                        2287          16    0.0    0.0     0.0    0.0
            setRawReg                            Register                                        2329           0    0.0    0.0     0.0    0.0
             getMemory                           Memory                                          2342           0    0.0    0.0     0.0    0.0
              alMem                              Atom                                            2343          16    0.0    0.0     0.0    0.0
             checkWriteWatchpoint                Memory                                          2337          16    0.0    0.0     0.0    0.0
              watchpoints                        Atom                                            2340          16    0.0    0.0     0.0    0.0
              getDebugState                      Atom                                            2338           0    0.0    0.0     0.0    0.0
               alDebugState                      Atom                                            2341          16    0.0    0.0     0.0    0.0
             active                              Atom                                            2336          16    0.0    0.0     0.0    0.0
             alUart                              Atom                                            2335          16    0.0    0.0     0.0    0.0
             getsUartState                       Atom                                            2334          16    0.0    0.0     0.0    0.0
             readTP                              Register                                        2330           0    0.0    0.0     0.0    0.0
              getsProcState                      Atom                                            2331           0    0.0    0.0     0.0    0.0
               threadPointer                     Atom                                            2333          16    0.0    0.0     0.0    0.0
               alProcState                       Atom                                            2332          16    0.0    0.0     0.0    0.0
            setLive                              Register                                        2301           0    0.0    0.0     0.0    0.0
             setLR                               Register                                        2313          16    0.0    0.0     0.0    0.0
              setRawReg                          Register                                        2314          16    0.0    0.0     0.0    0.0
               getMemory                         Memory                                          2326           0    0.0    0.0     0.0    0.0
                alMem                            Atom                                            2327          16    0.0    0.0     0.0    0.0
               checkWriteWatchpoint              Memory                                          2322          16    0.0    0.0     0.0    0.0
                watchpoints                      Atom                                            2324          16    0.0    0.0     0.0    0.0
                getDebugState                    Atom                                            2323           0    0.0    0.0     0.0    0.0
                 alDebugState                    Atom                                            2325          16    0.0    0.0     0.0    0.0
               active                            Atom                                            2321          16    0.0    0.0     0.0    0.0
               alUart                            Atom                                            2320          16    0.0    0.0     0.0    0.0
               getsUartState                     Atom                                            2319          16    0.0    0.0     0.0    0.0
               readTP                            Register                                        2315           0    0.0    0.0     0.0    0.0
                getsProcState                    Atom                                            2316           0    0.0    0.0     0.0    0.0
                 threadPointer                   Atom                                            2318          16    0.0    0.0     0.0    0.0
                 alProcState                     Atom                                            2317          16    0.0    0.0     0.0    0.0
             getLR                               Register                                        2302           0    0.0    0.0     0.0    0.0
              getRawReg                          Register                                        2303           0    0.0    0.0     0.0    0.0
               getMemory                         Memory                                          2311           0    0.0    0.0     0.0    0.0
                alMem                            Atom                                            2312          16    0.0    0.0     0.0    0.0
               active                            Atom                                            2310          16    0.0    0.0     0.0    0.0
               alUart                            Atom                                            2309          16    0.0    0.0     0.0    0.0
               getsUartState                     Atom                                            2308          16    0.0    0.0     0.0    0.0
               readTP                            Register                                        2304           0    0.0    0.0     0.0    0.0
                getsProcState                    Atom                                            2305           0    0.0    0.0     0.0    0.0
                 threadPointer                   Atom                                            2307          16    0.0    0.0     0.0    0.0
                 alProcState                     Atom                                            2306          16    0.0    0.0     0.0    0.0
            isWriteable                          Register                                        2288          16    0.0    0.0     0.0    0.0
             getWR                               Register                                        2289           0    0.0    0.0     0.0    0.0
              getRawReg                          Register                                        2290           0    0.0    0.0     0.0    0.0
               getMemory                         Memory                                          2298           0    0.0    0.0     0.0    0.0
                alMem                            Atom                                            2299          16    0.0    0.0     0.0    0.0
               active                            Atom                                            2297          16    0.0    0.0     0.0    0.0
               alUart                            Atom                                            2296          16    0.0    0.0     0.0    0.0
               getsUartState                     Atom                                            2295          16    0.0    0.0     0.0    0.0
               readTP                            Register                                        2291           0    0.0    0.0     0.0    0.0
                getsProcState                    Atom                                            2292           0    0.0    0.0     0.0    0.0
                 threadPointer                   Atom                                            2294          16    0.0    0.0     0.0    0.0
                 alProcState                     Atom                                            2293          16    0.0    0.0     0.0    0.0
          commit.payload                         Commit                                          2285          16    0.0    0.0     0.0    0.0
          commit.same                            Commit                                          2282           8    0.0    0.0     0.0    0.0
          pointer                                Pointer                                         2275        2572    0.2    0.1     0.2    0.1
          commit.contained                       Commit                                          2274        2555    0.0    0.0     0.0    0.0
          baseP                                  Pointer                                         2272           4    0.0    0.0     0.0    0.0
           pointer                               Pointer                                         2273           4    0.0    0.0     0.0    0.0
          commit.b                               Commit                                          2261          12    0.0    0.0     0.0    0.0
          commit.(...)                           Commit                                          2250          12    0.0    0.0     0.0    0.0
           sizeToLB                              Pointer                                         2251          12    0.0    0.0     0.0    0.0
            sizeToLB.b                           Pointer                                         2264          12    0.0    0.0     0.0    0.0
            sizeToLB.b'                          Pointer                                         2263          12    0.0    0.0     0.0    0.0
            sizeToLB.b''                         Pointer                                         2262          12    0.0    0.0     0.0    0.0
            sizeToLB.(...)                       Pointer                                         2259          12    0.0    0.0     0.0    0.0
             sizeToLB'                           Pointer                                         2260          12    0.0    0.0     0.0    0.0
            sizeToLB.l'                          Pointer                                         2258          12    0.0    0.0     0.0    0.0
            sizeToLB.(...)                       Pointer                                         2256          12    0.0    0.0     0.0    0.0
             reduceL                             Pointer                                         2257          12    0.0    0.0     0.0    0.0
            sizeToLB.l                           Pointer                                         2255          12    0.0    0.0     0.0    0.0
            sizeToLB.(...)                       Pointer                                         2253          12    0.0    0.0     0.0    0.0
             sizeToLB'                           Pointer                                         2254          60    0.0    0.0     0.0    0.0
            sizeToLB.l''                         Pointer                                         2252          12    0.0    0.0     0.0    0.0
          commit.l                               Commit                                          2249          12    0.0    0.0     0.0    0.0
          succeedAndChangePCAtom                 Commit                                          2066          44    0.0    0.0     0.0    0.0
           setPC                                 Register                                        2067          44    0.0    0.0     0.0    0.0
            setRawReg                            Register                                        2068          44    0.0    0.0     0.0    0.0
             getMemory                           Memory                                          2080           0    0.0    0.0     0.0    0.0
              alMem                              Atom                                            2081          44    0.0    0.0     0.0    0.0
             checkWriteWatchpoint                Memory                                          2076          44    0.0    0.0     0.0    0.0
              watchpoints                        Atom                                            2078          44    0.0    0.0     0.0    0.0
              getDebugState                      Atom                                            2077           0    0.0    0.0     0.0    0.0
               alDebugState                      Atom                                            2079          44    0.0    0.0     0.0    0.0
             active                              Atom                                            2075          44    0.0    0.0     0.0    0.0
             alUart                              Atom                                            2074          44    0.0    0.0     0.0    0.0
             getsUartState                       Atom                                            2073          44    0.0    0.0     0.0    0.0
             readTP                              Register                                        2069           0    0.0    0.0     0.0    0.0
              getsProcState                      Atom                                            2070           0    0.0    0.0     0.0    0.0
               threadPointer                     Atom                                            2072          44    0.0    0.0     0.0    0.0
               alProcState                       Atom                                            2071          44    0.0    0.0     0.0    0.0
          setEP                                  Register                                        2022          42    0.0    0.0     0.0    0.0
           setRawReg                             Register                                        2052          42    0.0    0.0     0.0    0.0
            getMemory                            Memory                                          2064           0    0.0    0.0     0.0    0.0
             alMem                               Atom                                            2065          42    0.0    0.0     0.0    0.0
            checkWriteWatchpoint                 Memory                                          2060          42    0.0    0.0     0.0    0.0
             watchpoints                         Atom                                            2062          42    0.0    0.0     0.0    0.0
             getDebugState                       Atom                                            2061           0    0.0    0.0     0.0    0.0
              alDebugState                       Atom                                            2063          42    0.0    0.0     0.0    0.0
            active                               Atom                                            2059          42    0.0    0.0     0.0    0.0
            alUart                               Atom                                            2058          42    0.0    0.0     0.0    0.0
            getsUartState                        Atom                                            2057          42    0.0    0.0     0.0    0.0
            readTP                               Register                                        2053           0    0.0    0.0     0.0    0.0
             getsProcState                       Atom                                            2054           0    0.0    0.0     0.0    0.0
              threadPointer                      Atom                                            2056          42    0.0    0.0     0.0    0.0
              alProcState                        Atom                                            2055          42    0.0    0.0     0.0    0.0
           setLive                               Register                                        2025           0    0.0    0.0     0.0    0.0
            setLR                                Register                                        2037          42    0.0    0.0     0.0    0.0
             setRawReg                           Register                                        2038          42    0.0    0.0     0.0    0.0
              getMemory                          Memory                                          2050           0    0.0    0.0     0.0    0.0
               alMem                             Atom                                            2051          42    0.0    0.0     0.0    0.0
              checkWriteWatchpoint               Memory                                          2046          42    0.0    0.0     0.0    0.0
               watchpoints                       Atom                                            2048          42    0.0    0.0     0.0    0.0
               getDebugState                     Atom                                            2047           0    0.0    0.0     0.0    0.0
                alDebugState                     Atom                                            2049          42    0.0    0.0     0.0    0.0
              active                             Atom                                            2045          42    0.0    0.0     0.0    0.0
              alUart                             Atom                                            2044          42    0.0    0.0     0.0    0.0
              getsUartState                      Atom                                            2043          42    0.0    0.0     0.0    0.0
              readTP                             Register                                        2039           0    0.0    0.0     0.0    0.0
               getsProcState                     Atom                                            2040           0    0.0    0.0     0.0    0.0
                threadPointer                    Atom                                            2042          42    0.0    0.0     0.0    0.0
                alProcState                      Atom                                            2041          42    0.0    0.0     0.0    0.0
            getLR                                Register                                        2026           0    0.0    0.0     0.0    0.0
             getRawReg                           Register                                        2027           0    0.0    0.0     0.0    0.0
              getMemory                          Memory                                          2035           0    0.0    0.0     0.0    0.0
               alMem                             Atom                                            2036          42    0.0    0.0     0.0    0.0
              active                             Atom                                            2034          42    0.0    0.0     0.0    0.0
              alUart                             Atom                                            2033          42    0.0    0.0     0.0    0.0
              getsUartState                      Atom                                            2032          42    0.0    0.0     0.0    0.0
              readTP                             Register                                        2028           0    0.0    0.0     0.0    0.0
               getsProcState                     Atom                                            2029           0    0.0    0.0     0.0    0.0
                threadPointer                    Atom                                            2031          42    0.0    0.0     0.0    0.0
                alProcState                      Atom                                            2030          42    0.0    0.0     0.0    0.0
          setA                                   Register                                        2007          42    0.0    0.0     0.0    0.0
           setRawReg                             Register                                        2008          42    0.0    0.0     0.0    0.0
            getMemory                            Memory                                          2020           0    0.0    0.0     0.0    0.0
             alMem                               Atom                                            2021          42    0.0    0.0     0.0    0.0
            checkWriteWatchpoint                 Memory                                          2016          42    0.0    0.0     0.0    0.0
             watchpoints                         Atom                                            2018          42    0.0    0.0     0.0    0.0
             getDebugState                       Atom                                            2017           0    0.0    0.0     0.0    0.0
              alDebugState                       Atom                                            2019          42    0.0    0.0     0.0    0.0
            active                               Atom                                            2015          42    0.0    0.0     0.0    0.0
            alUart                               Atom                                            2014          42    0.0    0.0     0.0    0.0
            getsUartState                        Atom                                            2013          42    0.0    0.0     0.0    0.0
            readTP                               Register                                        2009           0    0.0    0.0     0.0    0.0
             getsProcState                       Atom                                            2010           0    0.0    0.0     0.0    0.0
              threadPointer                      Atom                                            2012          42    0.0    0.0     0.0    0.0
              alProcState                        Atom                                            2011          42    0.0    0.0     0.0    0.0
          addP                                   Pointer                                         2002          84    0.0    0.0     0.0    0.0
           addP.p'                               Pointer                                         2006          84    0.0    0.0     0.0    0.0
           addP.addr'                            Pointer                                         2004          84    0.0    0.0     0.0    0.0
           inBoundsP                             Pointer                                         2003          84    0.0    0.0     0.0    0.0
            inBoundsP.bound                      Pointer                                         2005          84    0.0    0.0     0.0    0.0
          pushGS                                 Commit                                          1904           0    0.0    0.0     0.0    0.0
           pushGSR                               Commit                                          1905           0    0.0    0.0     0.0    0.0
            getMemory                            Memory                                          1996           0    0.0    0.0     0.0    0.0
             alMem                               Atom                                            1997         168    0.0    0.0     0.0    0.0
            checkWriteWatchpoint                 Memory                                          1991         168    0.0    0.0     0.0    0.0
             watchpoints                         Atom                                            1994         168    0.0    0.0     0.0    0.0
             getDebugState                       Atom                                            1992           0    0.0    0.0     0.0    0.0
              alDebugState                       Atom                                            1995         168    0.0    0.0     0.0    0.0
            active                               Atom                                            1990         168    0.0    0.0     0.0    0.0
            alUart                               Atom                                            1989         168    0.0    0.0     0.0    0.0
            getsUartState                        Atom                                            1988         168    0.0    0.0     0.0    0.0
            addP                                 Pointer                                         1987         168    0.0    0.0     0.0    0.0
             addP.p'                             Pointer                                         2001         126    0.0    0.0     0.0    0.0
             addP.addr'                          Pointer                                         1999         126    0.0    0.0     0.0    0.0
             inBoundsP                           Pointer                                         1998         126    0.0    0.0     0.0    0.0
              inBoundsP.bound                    Pointer                                         2000         126    0.0    0.0     0.0    0.0
            pushGSR.pushGS'                      Commit                                          1954           0    0.0    0.0     0.0    0.0
             setGS                               Register                                        1972          42    0.0    0.0     0.0    0.0
              setRawReg                          Register                                        1973          42    0.0    0.0     0.0    0.0
               getMemory                         Memory                                          1985           0    0.0    0.0     0.0    0.0
                alMem                            Atom                                            1986          42    0.0    0.0     0.0    0.0
               checkWriteWatchpoint              Memory                                          1981          42    0.0    0.0     0.0    0.0
                watchpoints                      Atom                                            1983          42    0.0    0.0     0.0    0.0
                getDebugState                    Atom                                            1982           0    0.0    0.0     0.0    0.0
                 alDebugState                    Atom                                            1984          42    0.0    0.0     0.0    0.0
               active                            Atom                                            1980          42    0.0    0.0     0.0    0.0
               alUart                            Atom                                            1979          42    0.0    0.0     0.0    0.0
               getsUartState                     Atom                                            1978          42    0.0    0.0     0.0    0.0
               readTP                            Register                                        1974           0    0.0    0.0     0.0    0.0
                getsProcState                    Atom                                            1975           0    0.0    0.0     0.0    0.0
                 threadPointer                   Atom                                            1977          42    0.0    0.0     0.0    0.0
                 alProcState                     Atom                                            1976          42    0.0    0.0     0.0    0.0
             addP                                Pointer                                         1968          42    0.0    0.0     0.0    0.0
              addP.p'                            Pointer                                         1993          42    0.0    0.0     0.0    0.0
              addP.addr'                         Pointer                                         1970          42    0.0    0.0     0.0    0.0
              inBoundsP                          Pointer                                         1969          42    0.0    0.0     0.0    0.0
               inBoundsP.bound                   Pointer                                         1971          42    0.0    0.0     0.0    0.0
             getGS                               Register                                        1957           0    0.0    0.0     0.0    0.0
              getRawReg                          Register                                        1958           0    0.0    0.0     0.0    0.0
               getMemory                         Memory                                          1966           0    0.0    0.0     0.0    0.0
                alMem                            Atom                                            1967          42    0.0    0.0     0.0    0.0
               active                            Atom                                            1965          42    0.0    0.0     0.0    0.0
               alUart                            Atom                                            1964          42    0.0    0.0     0.0    0.0
               getsUartState                     Atom                                            1963          42    0.0    0.0     0.0    0.0
               readTP                            Register                                        1959           0    0.0    0.0     0.0    0.0
                getsProcState                    Atom                                            1960           0    0.0    0.0     0.0    0.0
                 threadPointer                   Atom                                            1962          42    0.0    0.0     0.0    0.0
                 alProcState                     Atom                                            1961          42    0.0    0.0     0.0    0.0
            getWR                                Register                                        1941           0    0.0    0.0     0.0    0.0
             getRawReg                           Register                                        1942           0    0.0    0.0     0.0    0.0
              getMemory                          Memory                                          1950           0    0.0    0.0     0.0    0.0
               alMem                             Atom                                            1951          42    0.0    0.0     0.0    0.0
              active                             Atom                                            1949          42    0.0    0.0     0.0    0.0
              alUart                             Atom                                            1948          42    0.0    0.0     0.0    0.0
              getsUartState                      Atom                                            1947          42    0.0    0.0     0.0    0.0
              readTP                             Register                                        1943           0    0.0    0.0     0.0    0.0
               getsProcState                     Atom                                            1944           0    0.0    0.0     0.0    0.0
                threadPointer                    Atom                                            1946          42    0.0    0.0     0.0    0.0
                alProcState                      Atom                                            1945          42    0.0    0.0     0.0    0.0
            getEP                                Register                                        1930           0    0.0    0.0     0.0    0.0
             getRawReg                           Register                                        1931           0    0.0    0.0     0.0    0.0
              getMemory                          Memory                                          1939           0    0.0    0.0     0.0    0.0
               alMem                             Atom                                            1940          42    0.0    0.0     0.0    0.0
              active                             Atom                                            1938          42    0.0    0.0     0.0    0.0
              alUart                             Atom                                            1937          42    0.0    0.0     0.0    0.0
              getsUartState                      Atom                                            1936          42    0.0    0.0     0.0    0.0
              readTP                             Register                                        1932           0    0.0    0.0     0.0    0.0
               getsProcState                     Atom                                            1933           0    0.0    0.0     0.0    0.0
                threadPointer                    Atom                                            1935          42    0.0    0.0     0.0    0.0
                alProcState                      Atom                                            1934          42    0.0    0.0     0.0    0.0
            getA                                 Register                                        1917           0    0.0    0.0     0.0    0.0
             getRawReg                           Register                                        1918           0    0.0    0.0     0.0    0.0
              getMemory                          Memory                                          1926           0    0.0    0.0     0.0    0.0
               alMem                             Atom                                            1927          42    0.0    0.0     0.0    0.0
              active                             Atom                                            1925          42    0.0    0.0     0.0    0.0
              alUart                             Atom                                            1924          42    0.0    0.0     0.0    0.0
              getsUartState                      Atom                                            1923          42    0.0    0.0     0.0    0.0
              readTP                             Register                                        1919           0    0.0    0.0     0.0    0.0
               getsProcState                     Atom                                            1920           0    0.0    0.0     0.0    0.0
                threadPointer                    Atom                                            1922          42    0.0    0.0     0.0    0.0
                alProcState                      Atom                                            1921          42    0.0    0.0     0.0    0.0
            getPC                                Register                                        1906           0    0.0    0.0     0.0    0.0
             getRawReg                           Register                                        1907           0    0.0    0.0     0.0    0.0
              getMemory                          Memory                                          1915           0    0.0    0.0     0.0    0.0
               alMem                             Atom                                            1916          42    0.0    0.0     0.0    0.0
              active                             Atom                                            1914          42    0.0    0.0     0.0    0.0
              alUart                             Atom                                            1913          42    0.0    0.0     0.0    0.0
              getsUartState                      Atom                                            1912          42    0.0    0.0     0.0    0.0
              readTP                             Register                                        1908           0    0.0    0.0     0.0    0.0
               getsProcState                     Atom                                            1909           0    0.0    0.0     0.0    0.0
                threadPointer                    Atom                                            1911          42    0.0    0.0     0.0    0.0
                alProcState                      Atom                                            1910          42    0.0    0.0     0.0    0.0
          getPC                                  Register                                        1891           0    0.0    0.0     0.0    0.0
           getRawReg                             Register                                        1892           0    0.0    0.0     0.0    0.0
            getMemory                            Memory                                          1900           0    0.0    0.0     0.0    0.0
             alMem                               Atom                                            1901          42    0.0    0.0     0.0    0.0
            active                               Atom                                            1899          42    0.0    0.0     0.0    0.0
            alUart                               Atom                                            1898          42    0.0    0.0     0.0    0.0
            getsUartState                        Atom                                            1897          42    0.0    0.0     0.0    0.0
            readTP                               Register                                        1893           0    0.0    0.0     0.0    0.0
             getsProcState                       Atom                                            1894           0    0.0    0.0     0.0    0.0
              threadPointer                      Atom                                            1896          42    0.0    0.0     0.0    0.0
              alProcState                        Atom                                            1895          42    0.0    0.0     0.0    0.0
          cacheAligned                           Pointer                                         1890          42    0.0    0.0     0.0    0.0
          reTag                                  Utils                                           1887          30    0.0    0.0     0.0    0.0
          incAroundP                             Pointer                                         1881        5164    0.0    0.0     0.2    0.1
           baseP                                 Pointer                                         2277         678    0.0    0.0     0.0    0.0
            pointer                              Pointer                                         2278         678    0.0    0.0     0.0    0.0
           addP                                  Pointer                                         1882        5164    0.0    0.0     0.1    0.1
            addP.p'                              Pointer                                         1886        4486    0.0    0.0     0.0    0.0
            addP.addr'                           Pointer                                         1884        5164    0.1    0.1     0.1    0.1
            inBoundsP                            Pointer                                         1883        5164    0.0    0.0     0.0    0.0
             inBoundsP.bound                     Pointer                                         1885        5164    0.0    0.0     0.0    0.0
          dbgMsgLn                               Message                                         1875        7716    0.0    0.1     0.0    0.1
           getsDebugState                        Atom                                            1876           0    0.0    0.0     0.0    0.0
            verbosity                            Atom                                            1878        7717    0.0    0.0     0.0    0.0
            alDebugState                         Atom                                            1877        7717    0.0    0.0     0.0    0.0
          commit.l                               Commit                                          1872        2572    0.0    0.0     0.0    0.0
          commit.size                            Commit                                          1871        2572    0.0    0.0     0.0    0.0
          commit.sizeOk                          Commit                                          1870        2572    0.1    0.0     0.1    0.0
           inBoundsP                             Pointer                                         1873        2572    0.0    0.0     0.0    0.0
            inBoundsP.bound                      Pointer                                         1874        2572    0.0    0.0     0.0    0.0
          commit.base                            Commit                                          1869        2572    0.0    0.0     0.0    0.0
          commit.aligned                         Commit                                          1868        2572    0.0    0.0     0.0    0.0
          commit.b'                              Commit                                          1867        2572    0.0    0.0     0.0    0.0
          commit.b                               Commit                                          1866        2572    0.0    0.0     0.0    0.0
          toGroup                                Commit                                          1865        2576    0.0    0.0     0.0    0.0
          setTimerHandler                        Timer                                           1853          28    0.0    0.0     0.0    0.0
           setProcState.\                        Atom                                            1856          28    0.0    0.0     0.0    0.0
           setProcState                          Atom                                            1855          28    0.0    0.0     0.0    0.0
           getProcState                          Atom                                            1854           0    0.0    0.0     0.0    0.0
            alProcState                          Atom                                            1859          28    0.0    0.0     0.0    0.0
          writeTP                                Register                                        1811          28    0.0    0.0     0.1    0.1
           setProcState.\                        Atom                                            1857          28    0.0    0.0     0.0    0.0
           setProcState                          Atom                                            1852          28    0.0    0.0     0.0    0.0
           writeTP.saneThreadFrame               Register                                        1813          28    0.0    0.0     0.1    0.1
            writeTP.saneThreadFrame.cti          Register                                        1851          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.wr           Register                                        1850          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.lr           Register                                        1849          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.ittB         Register                                        1848          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.ittA         Register                                        1847          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt9         Register                                        1846          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt8         Register                                        1845          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt7         Register                                        1844          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt6         Register                                        1843          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt5         Register                                        1842          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt4         Register                                        1841          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt3         Register                                        1840          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt2         Register                                        1839          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt1         Register                                        1838          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.itt0         Register                                        1837          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.ts           Register                                        1836          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.fa           Register                                        1832          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.a            Register                                        1831          28    0.0    0.0     0.0    0.0
            writeTP.saneThreadFrame.pc           Register                                        1828          28    0.0    0.0     0.0    0.0
            writeTP.errorOnFail                  Register                                        1825         560    0.0    0.0     0.0    0.0
             isInt                               Utils                                           1834         112    0.0    0.0     0.0    0.0
              isAG                               Utils                                           1835         112    0.0    0.0     0.0    0.0
